Junction,hour,day,month,dayofweek,cars_count,Traffic,is_weekend,rush_hour,is_holiday
2,1,8,2,2,17,0,0,0,0
2,2,8,2,2,18,0,0,0,0
2,3,8,2,2,18,0,0,0,0
2,4,8,2,2,15,0,0,0,0
2,5,8,2,2,12,0,0,0,0
2,6,8,2,2,14,0,0,0,0
2,7,8,2,2,15,0,0,0,0
2,8,8,2,2,13,0,0,0,0
2,9,8,2,2,16,0,0,0,0
2,10,8,2,2,18,0,0,1,0
2,11,8,2,2,23,1,0,0,0
2,12,8,2,2,19,0,0,1,0
2,13,8,2,2,21,1,0,0,0
2,14,8,2,2,23,1,0,1,0
2,15,8,2,2,28,1,0,0,0
2,16,8,2,2,22,1,0,1,0
2,17,8,2,2,22,1,0,1,0
2,18,8,2,2,26,1,0,0,0
2,19,8,2,2,23,1,0,0,0
2,20,8,2,2,24,1,0,0,0
2,21,8,2,2,26,1,0,0,0
2,22,8,2,2,27,1,0,0,0
2,23,8,2,2,25,1,0,0,0
2,0,9,2,3,20,0,0,0,0
2,1,9,2,3,22,1,0,0,0
2,2,9,2,3,18,0,0,0,0
2,3,9,2,3,17,0,0,0,0
2,4,9,2,3,20,0,0,0,0
2,5,9,2,3,14,0,0,0,0
2,6,9,2,3,14,0,0,0,0
2,7,9,2,3,14,0,0,0,0
2,8,9,2,3,19,0,0,0,0
2,9,9,2,3,16,0,0,0,0
2,10,9,2,3,17,0,0,1,0
2,11,9,2,3,18,0,0,0,0
2,12,9,2,3,20,0,0,1,0
2,13,9,2,3,20,0,0,0,0
2,14,9,2,3,23,1,0,1,0
2,15,9,2,3,28,1,0,0,0
2,16,9,2,3,24,1,0,1,0
2,17,9,2,3,21,1,0,1,0
2,18,9,2,3,21,1,0,0,0
2,19,9,2,3,23,1,0,0,0
2,20,9,2,3,25,1,0,0,0
2,21,9,2,3,23,1,0,0,0
2,22,9,2,3,24,1,0,0,0
2,23,9,2,3,21,1,0,0,0
2,0,10,2,4,23,1,0,0,0
2,1,10,2,4,16,0,0,0,0
2,2,10,2,4,16,0,0,0,0
2,3,10,2,4,16,0,0,0,0
2,4,10,2,4,14,0,0,0,0
2,5,10,2,4,12,0,0,0,0
2,6,10,2,4,12,0,0,0,0
2,7,10,2,4,16,0,0,0,0
2,8,10,2,4,10,0,0,0,0
2,9,10,2,4,18,0,0,0,0
2,10,10,2,4,13,0,0,1,0
2,11,10,2,4,18,0,0,0,0
2,12,10,2,4,19,0,0,1,0
2,13,10,2,4,20,0,0,0,0
2,14,10,2,4,21,1,0,1,0
2,15,10,2,4,21,1,0,0,0
2,16,10,2,4,21,1,0,1,0
2,17,10,2,4,18,0,0,1,0
2,18,10,2,4,15,0,0,0,0
2,19,10,2,4,19,0,0,0,0
2,20,10,2,4,23,1,0,0,0
2,21,10,2,4,22,1,0,0,0
2,22,10,2,4,26,1,0,0,0
2,23,10,2,4,21,1,0,0,0
2,0,11,2,5,21,1,0,0,0
2,1,11,2,5,20,0,0,0,0
2,2,11,2,5,17,0,0,0,0
2,3,11,2,5,14,0,0,0,0
2,4,11,2,5,11,0,0,0,0
2,5,11,2,5,11,0,0,0,0
2,6,11,2,5,12,0,0,0,0
2,7,11,2,5,9,0,0,0,0
2,8,11,2,5,9,0,0,0,0
2,9,11,2,5,14,0,0,0,0
2,10,11,2,5,11,0,0,1,0
2,11,11,2,5,13,0,0,0,0
2,12,11,2,5,12,0,0,1,0
2,13,11,2,5,11,0,0,0,0
2,14,11,2,5,10,0,0,1,0
2,15,11,2,5,10,0,0,0,0
2,16,11,2,5,15,0,0,1,0
2,17,11,2,5,12,0,0,1,0
2,18,11,2,5,14,0,0,0,0
2,19,11,2,5,13,0,0,0,0
2,20,11,2,5,15,0,0,0,0
2,21,11,2,5,17,0,0,0,0
2,22,11,2,5,17,0,0,0,0
2,23,11,2,5,18,0,0,0,0
2,0,12,2,6,16,0,0,0,0
2,1,12,2,6,16,0,0,0,0
2,2,12,2,6,13,0,0,0,0
2,3,12,2,6,11,0,0,0,0
2,4,12,2,6,9,0,0,0,0
2,5,12,2,6,10,0,0,0,0
2,6,12,2,6,10,0,0,0,0
2,7,12,2,6,13,0,0,0,0
2,8,12,2,6,12,0,0,0,0
2,9,12,2,6,13,0,0,0,0
2,10,12,2,6,13,0,0,1,0
2,11,12,2,6,14,0,0,0,0
2,12,12,2,6,14,0,0,1,0
2,13,12,2,6,13,0,0,0,0
2,14,12,2,6,13,0,0,1,0
2,15,12,2,6,10,0,0,0,0
2,16,12,2,6,13,0,0,1,0
2,17,12,2,6,18,0,0,1,0
2,18,12,2,6,14,0,0,0,0
2,19,12,2,6,16,0,0,0,0
2,20,12,2,6,14,0,0,0,0
2,21,12,2,6,19,0,0,0,0
2,22,12,2,6,16,0,0,0,0
2,23,12,2,6,17,0,0,0,0
2,0,13,2,0,21,1,0,0,0
2,1,13,2,0,15,0,0,0,0
2,2,13,2,0,15,0,0,0,0
2,3,13,2,0,12,0,0,0,0
2,4,13,2,0,12,0,0,0,0
2,5,13,2,0,13,0,0,0,0
2,6,13,2,0,13,0,0,0,0
2,7,13,2,0,16,0,0,0,0
2,8,13,2,0,16,0,0,0,0
2,9,13,2,0,15,0,0,0,0
2,10,13,2,0,18,0,0,1,0
2,11,13,2,0,17,0,0,0,0
2,12,13,2,0,18,0,0,1,0
2,13,13,2,0,17,0,0,0,0
2,14,13,2,0,22,1,0,1,0
2,15,13,2,0,25,1,0,0,0
2,16,13,2,0,25,1,0,1,0
2,17,13,2,0,26,1,0,1,0
2,18,13,2,0,29,1,0,0,0
2,19,13,2,0,26,1,0,0,0
2,20,13,2,0,24,1,0,0,0
2,21,13,2,0,28,1,0,0,0
2,22,13,2,0,27,1,0,0,0
2,23,13,2,0,24,1,0,0,0
2,0,14,2,1,24,1,0,0,0
2,1,14,2,1,22,1,0,0,0
2,2,14,2,1,21,1,0,0,0
2,3,14,2,1,18,0,0,0,0
2,4,14,2,1,14,0,0,0,0
2,5,14,2,1,16,0,0,0,0
2,6,14,2,1,14,0,0,0,0
2,7,14,2,1,17,0,0,0,0
2,8,14,2,1,19,0,0,0,0
2,9,14,2,1,18,0,0,0,0
2,10,14,2,1,20,0,0,1,0
2,11,14,2,1,19,0,0,0,0
2,12,14,2,1,20,0,0,1,0
2,13,14,2,1,20,0,0,0,0
2,14,14,2,1,21,1,0,1,0
2,15,14,2,1,24,1,0,0,0
2,16,14,2,1,24,1,0,1,0
2,17,14,2,1,23,1,0,1,0
2,18,14,2,1,19,0,0,0,0
2,19,14,2,1,24,1,0,0,0
2,20,14,2,1,26,1,0,0,0
2,21,14,2,1,23,1,0,0,0
2,22,14,2,1,26,1,0,0,0
2,23,14,2,1,21,1,0,0,0
2,0,15,2,2,22,1,0,0,0
2,1,15,2,2,21,1,0,0,0
2,2,15,2,2,22,1,0,0,0
2,3,15,2,2,19,0,0,0,0
2,4,15,2,2,18,0,0,0,0
2,5,15,2,2,17,0,0,0,0
2,6,15,2,2,14,0,0,0,0
2,7,15,2,2,16,0,0,0,0
2,8,15,2,2,16,0,0,0,0
2,9,15,2,2,16,0,0,0,0
2,10,15,2,2,21,1,0,1,0
2,11,15,2,2,16,0,0,0,0
2,12,15,2,2,20,0,0,1,0
2,13,15,2,2,20,0,0,0,0
2,14,15,2,2,25,1,0,1,0
2,15,15,2,2,25,1,0,0,0
2,16,15,2,2,21,1,0,1,0
2,17,15,2,2,20,0,0,1,0
2,18,15,2,2,20,0,0,0,0
2,19,15,2,2,24,1,0,0,0
2,20,15,2,2,23,1,0,0,0
2,21,15,2,2,24,1,0,0,0
2,22,15,2,2,27,1,0,0,0
2,23,15,2,2,24,1,0,0,0
2,0,16,2,3,20,0,0,0,0
2,1,16,2,3,24,1,0,0,0
2,2,16,2,3,21,1,0,0,0
2,3,16,2,3,23,1,0,0,0
2,4,16,2,3,18,0,0,0,0
2,5,16,2,3,15,0,0,0,0
2,6,16,2,3,13,0,0,0,0
2,7,16,2,3,13,0,0,0,0
2,8,16,2,3,18,0,0,0,0
2,9,16,2,3,17,0,0,0,0
2,10,16,2,3,18,0,0,1,0
2,11,16,2,3,21,1,0,0,0
2,12,16,2,3,23,1,0,1,0
2,13,16,2,3,21,1,0,0,0
2,14,16,2,3,22,1,0,1,0
2,15,16,2,3,25,1,0,0,0
2,16,16,2,3,23,1,0,1,0
2,17,16,2,3,26,1,0,1,0
2,18,16,2,3,22,1,0,0,0
2,19,16,2,3,27,1,0,0,0
2,20,16,2,3,26,1,0,0,0
2,21,16,2,3,26,1,0,0,0
2,22,16,2,3,27,1,0,0,0
2,23,16,2,3,23,1,0,0,0
2,0,17,2,4,23,1,0,0,0
2,1,17,2,4,23,1,0,0,0
2,2,17,2,4,23,1,0,0,0
2,3,17,2,4,19,0,0,0,0
2,4,17,2,4,15,0,0,0,0
2,5,17,2,4,17,0,0,0,0
2,6,17,2,4,12,0,0,0,0
2,7,17,2,4,15,0,0,0,0
2,8,17,2,4,17,0,0,0,0
2,9,17,2,4,18,0,0,0,0
2,10,17,2,4,16,0,0,1,0
2,11,17,2,4,17,0,0,0,0
2,12,17,2,4,19,0,0,1,0
2,13,17,2,4,20,0,0,0,0
2,14,17,2,4,23,1,0,1,0
2,15,17,2,4,23,1,0,0,0
2,16,17,2,4,22,1,0,1,0
2,17,17,2,4,21,1,0,1,0
2,18,17,2,4,21,1,0,0,0
2,19,17,2,4,24,1,0,0,0
2,20,17,2,4,26,1,0,0,0
2,21,17,2,4,25,1,0,0,0
2,22,17,2,4,21,1,0,0,0
2,23,17,2,4,19,0,0,0,0
2,0,18,2,5,26,1,0,0,0
2,1,18,2,5,19,0,0,0,0
2,2,18,2,5,17,0,0,0,0
2,3,18,2,5,13,0,0,0,0
2,4,18,2,5,18,0,0,0,0
2,5,18,2,5,11,0,0,0,0
2,6,18,2,5,12,0,0,0,0
2,7,18,2,5,12,0,0,0,0
2,8,18,2,5,15,0,0,0,0
2,9,18,2,5,14,0,0,0,0
2,10,18,2,5,17,0,0,1,0
2,11,18,2,5,15,0,0,0,0
2,12,18,2,5,13,0,0,1,0
2,13,18,2,5,15,0,0,0,0
2,14,18,2,5,12,0,0,1,0
2,15,18,2,5,14,0,0,0,0
2,16,18,2,5,15,0,0,1,0
2,17,18,2,5,15,0,0,1,0
2,18,18,2,5,13,0,0,0,0
2,19,18,2,5,15,0,0,0,0
2,20,18,2,5,16,0,0,0,0
2,21,18,2,5,15,0,0,0,0
2,22,18,2,5,18,0,0,0,0
2,23,18,2,5,15,0,0,0,0
2,0,19,2,6,20,0,0,0,0
2,1,19,2,6,16,0,0,0,0
2,2,19,2,6,13,0,0,0,0
2,3,19,2,6,13,0,0,0,0
2,4,19,2,6,11,0,0,0,0
2,5,19,2,6,12,0,0,0,0
2,6,19,2,6,12,0,0,0,0
2,7,19,2,6,10,0,0,0,0
2,8,19,2,6,12,0,0,0,0
2,9,19,2,6,10,0,0,0,0
2,10,19,2,6,11,0,0,1,0
2,11,19,2,6,13,0,0,0,0
2,12,19,2,6,11,0,0,1,0
2,13,19,2,6,10,0,0,0,0
2,14,19,2,6,12,0,0,1,0
2,15,19,2,6,16,0,0,0,0
2,16,19,2,6,14,0,0,1,0
2,17,19,2,6,14,0,0,1,0
2,18,19,2,6,14,0,0,0,0
2,19,19,2,6,17,0,0,0,0
2,20,19,2,6,15,0,0,0,0
2,21,19,2,6,18,0,0,0,0
2,22,19,2,6,16,0,0,0,0
2,23,19,2,6,20,0,0,0,0
2,0,20,2,0,20,0,0,0,0
2,1,20,2,0,21,1,0,0,0
2,2,20,2,0,18,0,0,0,0
2,3,20,2,0,14,0,0,0,0
2,4,20,2,0,15,0,0,0,0
2,5,20,2,0,14,0,0,0,0
2,6,20,2,0,13,0,0,0,0
2,7,20,2,0,18,0,0,0,0
2,8,20,2,0,23,1,0,0,0
2,9,20,2,0,21,1,0,0,0
2,10,20,2,0,23,1,0,1,0
2,11,20,2,0,31,1,0,0,0
2,12,20,2,0,37,1,0,1,0
2,13,20,2,0,30,1,0,0,0
2,14,20,2,0,40,1,0,1,0
2,15,20,2,0,35,1,0,0,0
2,16,20,2,0,30,1,0,1,0
2,17,20,2,0,25,1,0,1,0
2,18,20,2,0,31,1,0,0,0
2,19,20,2,0,29,1,0,0,0
2,20,20,2,0,26,1,0,0,0
2,21,20,2,0,35,1,0,0,0
2,22,20,2,0,32,1,0,0,0
2,23,20,2,0,28,1,0,0,0
2,0,21,2,1,22,1,0,0,0
2,1,21,2,1,22,1,0,0,0
2,2,21,2,1,21,1,0,0,0
2,3,21,2,1,19,0,0,0,0
2,4,21,2,1,17,0,0,0,0
2,5,21,2,1,17,0,0,0,0
2,6,21,2,1,15,0,0,0,0
2,7,21,2,1,16,0,0,0,0
2,8,21,2,1,19,0,0,0,0
2,9,21,2,1,22,1,0,0,0
2,10,21,2,1,21,1,0,1,0
2,11,21,2,1,27,1,0,0,0
2,12,21,2,1,30,1,0,1,0
2,13,21,2,1,27,1,0,0,0
2,14,21,2,1,30,1,0,1,0
2,15,21,2,1,30,1,0,0,0
2,16,21,2,1,29,1,0,1,0
2,17,21,2,1,29,1,0,1,0
2,18,21,2,1,24,1,0,0,0
2,19,21,2,1,33,1,0,0,0
2,20,21,2,1,32,1,0,0,0
2,21,21,2,1,32,1,0,0,0
2,22,21,2,1,31,1,0,0,0
2,23,21,2,1,26,1,0,0,0
2,0,22,2,2,25,1,0,0,0
2,1,22,2,2,23,1,0,0,0
2,2,22,2,2,26,1,0,0,0
2,3,22,2,2,19,0,0,0,0
2,4,22,2,2,15,0,0,0,0
2,5,22,2,2,17,0,0,0,0
2,6,22,2,2,15,0,0,0,0
2,7,22,2,2,22,1,0,0,0
2,8,22,2,2,17,0,0,0,0
2,9,22,2,2,23,1,0,0,0
2,10,22,2,2,21,1,0,1,0
2,11,22,2,2,24,1,0,0,0
2,12,22,2,2,24,1,0,1,0
2,13,22,2,2,24,1,0,0,0
2,14,22,2,2,29,1,0,1,0
2,15,22,2,2,28,1,0,0,0
2,16,22,2,2,26,1,0,1,0
2,17,22,2,2,26,1,0,1,0
2,18,22,2,2,24,1,0,0,0
2,19,22,2,2,27,1,0,0,0
2,20,22,2,2,34,1,0,0,0
2,21,22,2,2,29,1,0,0,0
2,22,22,2,2,32,1,0,0,0
2,23,22,2,2,28,1,0,0,0
2,0,23,2,3,28,1,0,0,0
2,1,23,2,3,26,1,0,0,0
2,2,23,2,3,26,1,0,0,0
2,3,23,2,3,21,1,0,0,0
2,4,23,2,3,19,0,0,0,0
2,5,23,2,3,17,0,0,0,0
2,6,23,2,3,22,1,0,0,0
2,7,23,2,3,19,0,0,0,0
2,8,23,2,3,21,1,0,0,0
2,9,23,2,3,25,1,0,0,0
2,10,23,2,3,20,0,0,1,0
2,11,23,2,3,22,1,0,0,0
2,12,23,2,3,21,1,0,1,0
2,13,23,2,3,22,1,0,0,0
2,14,23,2,3,27,1,0,1,0
2,15,23,2,3,32,1,0,0,0
2,16,23,2,3,29,1,0,1,0
2,17,23,2,3,28,1,0,1,0
2,18,23,2,3,23,1,0,0,0
2,19,23,2,3,26,1,0,0,0
2,20,23,2,3,32,1,0,0,0
2,21,23,2,3,27,1,0,0,0
2,22,23,2,3,27,1,0,0,0
2,23,23,2,3,25,1,0,0,0
2,0,24,2,4,28,1,0,0,0
2,1,24,2,4,30,1,0,0,0
2,2,24,2,4,23,1,0,0,0
2,3,24,2,4,18,0,0,0,0
2,4,24,2,4,18,0,0,0,0
2,5,24,2,4,15,0,0,0,0
2,6,24,2,4,13,0,0,0,0
2,7,24,2,4,18,0,0,0,0
2,8,24,2,4,16,0,0,0,0
2,9,24,2,4,19,0,0,0,0
2,10,24,2,4,22,1,0,1,0
2,11,24,2,4,24,1,0,0,0
2,12,24,2,4,26,1,0,1,0
2,13,24,2,4,22,1,0,0,0
2,14,24,2,4,24,1,0,1,0
2,15,24,2,4,24,1,0,0,0
2,16,24,2,4,25,1,0,1,0
2,17,24,2,4,22,1,0,1,0
2,18,24,2,4,21,1,0,0,0
2,19,24,2,4,26,1,0,0,0
2,20,24,2,4,28,1,0,0,0
2,21,24,2,4,29,1,0,0,0
2,22,24,2,4,29,1,0,0,0
2,23,24,2,4,20,0,0,0,0
2,0,25,2,5,22,1,0,0,0
2,1,25,2,5,25,1,0,0,0
2,2,25,2,5,22,1,0,0,0
2,3,25,2,5,16,0,0,0,0
2,4,25,2,5,16,0,0,0,0
2,5,25,2,5,10,0,0,0,0
2,6,25,2,5,12,0,0,0,0
2,7,25,2,5,12,0,0,0,0
2,8,25,2,5,12,0,0,0,0
2,9,25,2,5,12,0,0,0,0
2,10,25,2,5,14,0,0,1,0
2,11,25,2,5,13,0,0,0,0
2,12,25,2,5,12,0,0,1,0
2,13,25,2,5,13,0,0,0,0
2,14,25,2,5,14,0,0,1,0
2,15,25,2,5,14,0,0,0,0
2,16,25,2,5,15,0,0,1,0
2,17,25,2,5,17,0,0,1,0
2,18,25,2,5,13,0,0,0,0
2,19,25,2,5,17,0,0,0,0
2,20,25,2,5,19,0,0,0,0
2,21,25,2,5,13,0,0,0,0
2,22,25,2,5,20,0,0,0,0
2,23,25,2,5,22,1,0,0,0
2,0,26,2,6,20,0,0,0,0
2,1,26,2,6,15,0,0,0,0
2,2,26,2,6,15,0,0,0,0
2,3,26,2,6,14,0,0,0,0
2,4,26,2,6,14,0,0,0,0
2,5,26,2,6,14,0,0,0,0
2,6,26,2,6,14,0,0,0,0
2,7,26,2,6,12,0,0,0,0
2,8,26,2,6,11,0,0,0,0
2,9,26,2,6,16,0,0,0,0
2,10,26,2,6,17,0,0,1,0
2,11,26,2,6,14,0,0,0,0
2,12,26,2,6,12,0,0,1,0
2,13,26,2,6,13,0,0,0,0
2,14,26,2,6,17,0,0,1,0
2,15,26,2,6,12,0,0,0,0
2,16,26,2,6,15,0,0,1,0
2,17,26,2,6,17,0,0,1,0
2,18,26,2,6,14,0,0,0,0
2,19,26,2,6,14,0,0,0,0
2,20,26,2,6,16,0,0,0,0
2,21,26,2,6,17,0,0,0,0
2,22,26,2,6,18,0,0,0,0
2,23,26,2,6,16,0,0,0,0
2,0,27,2,0,15,0,0,0,0
2,1,27,2,0,19,0,0,0,0
2,2,27,2,0,14,0,0,0,0
2,3,27,2,0,17,0,0,0,0
2,4,27,2,0,16,0,0,0,0
2,5,27,2,0,12,0,0,0,0
2,6,27,2,0,15,0,0,0,0
2,7,27,2,0,14,0,0,0,0
2,8,27,2,0,16,0,0,0,0
2,9,27,2,0,18,0,0,0,0
2,10,27,2,0,21,1,0,1,0
2,11,27,2,0,26,1,0,0,0
2,12,27,2,0,24,1,0,1,0
2,13,27,2,0,22,1,0,0,0
2,14,27,2,0,30,1,0,1,0
2,15,27,2,0,32,1,0,0,0
2,16,27,2,0,28,1,0,1,0
2,17,27,2,0,30,1,0,1,0
2,18,27,2,0,28,1,0,0,0
2,19,27,2,0,33,1,0,0,0
2,20,27,2,0,29,1,0,0,0
2,21,27,2,0,35,1,0,0,0
2,22,27,2,0,31,1,0,0,0
2,23,27,2,0,28,1,0,0,0
2,0,28,2,1,28,1,0,0,0
2,1,28,2,1,26,1,0,0,0
2,2,28,2,1,23,1,0,0,0
2,3,28,2,1,25,1,0,0,0
2,4,28,2,1,16,0,0,0,0
2,5,28,2,1,16,0,0,0,0
2,6,28,2,1,18,0,0,0,0
2,7,28,2,1,18,0,0,0,0
2,8,28,2,1,19,0,0,0,0
2,9,28,2,1,24,1,0,0,0
2,10,28,2,1,26,1,0,1,0
2,11,28,2,1,27,1,0,0,0
2,12,28,2,1,26,1,0,1,0
2,13,28,2,1,21,1,0,0,0
2,14,28,2,1,25,1,0,1,0
2,15,28,2,1,28,1,0,0,0
2,16,28,2,1,29,1,0,1,0
2,17,28,2,1,31,1,0,1,0
2,18,28,2,1,27,1,0,0,0
2,19,28,2,1,30,1,0,0,0
2,20,28,2,1,30,1,0,0,0
2,21,28,2,1,27,1,0,0,0
2,22,28,2,1,29,1,0,0,0
2,23,28,2,1,29,1,0,0,0
2,0,1,3,2,31,1,0,0,0
2,1,1,3,2,27,1,0,0,0
2,2,1,3,2,24,1,0,0,0
2,3,1,3,2,22,1,0,0,0
2,4,1,3,2,17,0,0,0,0
2,5,1,3,2,17,0,0,0,0
2,6,1,3,2,18,0,0,0,0
2,7,1,3,2,17,0,0,0,0
2,8,1,3,2,17,0,0,0,0
2,9,1,3,2,26,1,0,0,0
2,10,1,3,2,21,1,0,1,0
2,11,1,3,2,25,1,0,0,0
2,12,1,3,2,22,1,0,1,0
2,13,1,3,2,23,1,0,0,0
2,14,1,3,2,27,1,0,1,0
2,15,1,3,2,26,1,0,0,0
2,16,1,3,2,28,1,0,1,0
2,17,1,3,2,31,1,0,1,0
2,18,1,3,2,23,1,0,0,0
2,19,1,3,2,26,1,0,0,0
2,20,1,3,2,31,1,0,0,0
2,21,1,3,2,32,1,0,0,0
2,22,1,3,2,31,1,0,0,0
2,23,1,3,2,25,1,0,0,0
2,0,2,3,3,25,1,0,0,0
2,1,2,3,3,24,1,0,0,0
2,2,2,3,3,24,1,0,0,0
2,3,2,3,3,21,1,0,0,0
2,4,2,3,3,19,0,0,0,0
2,5,2,3,3,15,0,0,0,0
2,6,2,3,3,15,0,0,0,0
2,7,2,3,3,17,0,0,0,0
2,8,2,3,3,17,0,0,0,0
2,9,2,3,3,19,0,0,0,0
2,10,2,3,3,24,1,0,1,0
2,11,2,3,3,23,1,0,0,0
2,12,2,3,3,21,1,0,1,0
2,13,2,3,3,23,1,0,0,0
2,14,2,3,3,30,1,0,1,0
2,15,2,3,3,26,1,0,0,0
2,16,2,3,3,23,1,0,1,0
2,17,2,3,3,25,1,0,1,0
2,18,2,3,3,23,1,0,0,0
2,19,2,3,3,27,1,0,0,0
2,20,2,3,3,30,1,0,0,0
2,21,2,3,3,27,1,0,0,0
2,22,2,3,3,28,1,0,0,0
2,23,2,3,3,26,1,0,0,0
2,0,3,3,4,23,1,0,0,0
2,1,3,3,4,25,1,0,0,0
2,2,3,3,4,22,1,0,0,0
2,3,3,3,4,19,0,0,0,0
2,4,3,3,4,15,0,0,0,0
2,5,3,3,4,14,0,0,0,0
2,6,3,3,4,16,0,0,0,0
2,7,3,3,4,14,0,0,0,0
2,8,3,3,4,18,0,0,0,0
2,9,3,3,4,19,0,0,0,0
2,10,3,3,4,21,1,0,1,0
2,11,3,3,4,22,1,0,0,0
2,12,3,3,4,21,1,0,1,0
2,13,3,3,4,22,1,0,0,0
2,14,3,3,4,22,1,0,1,0
2,15,3,3,4,22,1,0,0,0
2,16,3,3,4,26,1,0,1,0
2,17,3,3,4,24,1,0,1,0
2,18,3,3,4,24,1,0,0,0
2,19,3,3,4,25,1,0,0,0
2,20,3,3,4,26,1,0,0,0
2,21,3,3,4,23,1,0,0,0
2,22,3,3,4,26,1,0,0,0
2,23,3,3,4,29,1,0,0,0
2,0,4,3,5,21,1,0,0,0
2,1,4,3,5,21,1,0,0,0
2,2,4,3,5,19,0,0,0,0
2,3,4,3,5,19,0,0,0,0
2,4,4,3,5,14,0,0,0,0
2,5,4,3,5,11,0,0,0,0
2,6,4,3,5,14,0,0,0,0
2,7,4,3,5,9,0,0,0,0
2,8,4,3,5,10,0,0,0,0
2,9,4,3,5,11,0,0,0,0
2,10,4,3,5,12,0,0,1,0
2,11,4,3,5,14,0,0,0,0
2,12,4,3,5,10,0,0,1,0
2,13,4,3,5,11,0,0,0,0
2,14,4,3,5,12,0,0,1,0
2,15,4,3,5,10,0,0,0,0
2,16,4,3,5,13,0,0,1,0
2,17,4,3,5,12,0,0,1,0
2,18,4,3,5,14,0,0,0,0
2,19,4,3,5,11,0,0,0,0
2,20,4,3,5,18,0,0,0,0
2,21,4,3,5,19,0,0,0,0
2,22,4,3,5,21,1,0,0,0
2,23,4,3,5,16,0,0,0,0
2,0,5,3,6,15,0,0,0,0
2,1,5,3,6,18,0,0,0,0
2,2,5,3,6,15,0,0,0,0
2,3,5,3,6,19,0,0,0,0
2,4,5,3,6,11,0,0,0,0
2,5,5,3,6,13,0,0,0,0
2,6,5,3,6,12,0,0,0,0
2,7,5,3,6,12,0,0,0,0
2,8,5,3,6,15,0,0,0,0
2,9,5,3,6,14,0,0,0,0
2,10,5,3,6,16,0,0,1,0
2,11,5,3,6,15,0,0,0,0
2,12,5,3,6,15,0,0,1,0
2,13,5,3,6,11,0,0,0,0
2,14,5,3,6,14,0,0,1,0
2,15,5,3,6,13,0,0,0,0
2,16,5,3,6,14,0,0,1,0
2,17,5,3,6,20,0,0,1,0
2,18,5,3,6,12,0,0,0,0
2,19,5,3,6,14,0,0,0,0
2,20,5,3,6,20,0,0,0,0
2,21,5,3,6,18,0,0,0,0
2,22,5,3,6,16,0,0,0,0
2,23,5,3,6,20,0,0,0,0
2,0,6,3,0,21,1,0,0,0
2,1,6,3,0,19,0,0,0,0
2,2,6,3,0,19,0,0,0,0
2,3,6,3,0,17,0,0,0,0
2,4,6,3,0,18,0,0,0,0
2,5,6,3,0,17,0,0,0,0
2,6,6,3,0,16,0,0,0,0
2,7,6,3,0,13,0,0,0,0
2,8,6,3,0,20,0,0,0,0
2,9,6,3,0,19,0,0,0,0
2,10,6,3,0,18,0,0,1,0
2,11,6,3,0,22,1,0,0,0
2,12,6,3,0,27,1,0,1,0
2,13,6,3,0,22,1,0,0,0
2,14,6,3,0,26,1,0,1,0
2,15,6,3,0,26,1,0,0,0
2,16,6,3,0,27,1,0,1,0
2,17,6,3,0,29,1,0,1,0
2,18,6,3,0,26,1,0,0,0
2,19,6,3,0,27,1,0,0,0
2,20,6,3,0,29,1,0,0,0
2,21,6,3,0,30,1,0,0,0
2,22,6,3,0,28,1,0,0,0
2,23,6,3,0,28,1,0,0,0
2,0,7,3,1,25,1,0,0,0
2,1,7,3,1,29,1,0,0,0
2,2,7,3,1,20,0,0,0,0
2,3,7,3,1,23,1,0,0,0
2,4,7,3,1,21,1,0,0,0
2,5,7,3,1,19,0,0,0,0
2,6,7,3,1,15,0,0,0,0
2,7,7,3,1,19,0,0,0,0
2,8,7,3,1,19,0,0,0,0
2,9,7,3,1,21,1,0,0,0
2,10,7,3,1,20,0,0,1,0
2,11,7,3,1,27,1,0,0,0
2,12,7,3,1,25,1,0,1,0
2,13,7,3,1,25,1,0,0,0
2,14,7,3,1,25,1,0,1,0
2,15,7,3,1,34,1,0,0,0
2,16,7,3,1,27,1,0,1,0
2,17,7,3,1,24,1,0,1,0
2,18,7,3,1,24,1,0,0,0
2,19,7,3,1,24,1,0,0,0
2,20,7,3,1,27,1,0,0,0
2,21,7,3,1,32,1,0,0,0
2,22,7,3,1,27,1,0,0,0
2,23,7,3,1,25,1,0,0,0
2,0,8,3,2,26,1,0,0,0
2,1,8,3,2,26,1,0,0,0
2,2,8,3,2,24,1,0,0,0
2,3,8,3,2,25,1,0,0,0
2,4,8,3,2,19,0,0,0,0
2,5,8,3,2,15,0,0,0,0
2,6,8,3,2,15,0,0,0,0
2,7,8,3,2,18,0,0,0,0
2,8,8,3,2,18,0,0,0,0
2,9,8,3,2,22,1,0,0,0
2,10,8,3,2,21,1,0,1,0
2,11,8,3,2,20,0,0,0,0
2,12,8,3,2,25,1,0,1,0
2,13,8,3,2,23,1,0,0,0
2,14,8,3,2,24,1,0,1,0
2,15,8,3,2,27,1,0,0,0
2,16,8,3,2,26,1,0,1,0
2,17,8,3,2,24,1,0,1,0
2,18,8,3,2,24,1,0,0,0
2,19,8,3,2,26,1,0,0,0
2,20,8,3,2,28,1,0,0,0
2,21,8,3,2,29,1,0,0,0
2,22,8,3,2,28,1,0,0,0
2,23,8,3,2,24,1,0,0,0
2,0,9,3,3,26,1,0,0,0
2,1,9,3,3,22,1,0,0,0
